RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
330,15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,0,2,GOLD,837
4120,15588197,Endrizzi,670,France,Male,36,7,0.0,2,0,0,59571.5,0,0,2,DIAMOND,871
9666,15745794,Cocci,547,France,Male,30,6,0.0,2,1,1,18471.86,0,0,5,PLATINUM,458
9702,15636912,Sneddon,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,0,0,1,SILVER,709
2501,15713378,Brownless,711,France,Male,38,10,0.0,2,0,0,53311.78,0,0,1,DIAMOND,784
7764,15767064,Davide,614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0,0,4,SILVER,869
2616,15700209,Walker,486,France,Male,63,9,97009.15,1,1,1,85101.0,0,0,1,GOLD,575
4755,15595592,Lai,708,France,Female,59,2,0.0,1,1,0,179673.11,1,1,4,SILVER,421
196,15594815,Aleshire,807,France,Male,35,3,174790.15,1,1,1,600.36,0,0,3,SILVER,861
9453,15748616,Napolitani,599,France,Male,27,5,0.0,2,1,0,30546.4,0,0,3,SILVER,259
5337,15700460,Allnutt,530,France,Female,55,4,120905.03,1,0,1,123475.88,1,1,5,DIAMOND,746
1829,15792649,Patterson,547,Spain,Female,31,9,0.0,2,0,0,99294.22,0,0,2,GOLD,470
3474,15627840,Toscano,682,France,Female,42,0,0.0,1,0,1,91981.85,1,1,5,GOLD,361
1533,15589660,Lamble,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0,0,3,DIAMOND,883
4461,15637678,Ma,661,France,Male,35,5,0.0,1,1,0,155394.52,0,0,1,GOLD,698
6459,15783526,Le Hunte,589,France,Male,36,1,100895.54,1,1,1,68075.14,0,0,3,PLATINUM,967
4196,15747168,Sanders,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1,1,3,GOLD,279
1420,15705657,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0,0,1,PLATINUM,948
2320,15681446,Sun,636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0,0,3,SILVER,638
9762,15736778,Adams,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0,0,1,PLATINUM,375
931,15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0,0,5,DIAMOND,581
2345,15642345,Y?,714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,1,4,PLATINUM,381
5564,15724684,Sung,610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0,0,1,SILVER,914
2700,15600103,Alexander,633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0,0,4,DIAMOND,769
8625,15773639,Truscott,745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0,0,5,DIAMOND,271
3382,15629511,Lavrentiev,738,France,Male,49,6,106770.82,1,1,0,123499.27,0,0,1,PLATINUM,315
5869,15663817,Y?an,713,France,Male,46,5,0.0,1,1,1,55701.62,0,0,5,GOLD,961
9774,15698462,Chiu,532,France,Male,36,4,0.0,2,1,1,132798.78,0,0,2,GOLD,726
843,15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0,0,5,PLATINUM,815
5930,15695078,Kemp,699,France,Male,32,3,0.0,2,1,1,170770.44,0,0,1,GOLD,221
7361,15591035,Macleod,644,Spain,Male,54,6,0.0,1,0,1,84622.37,0,0,5,GOLD,313
7545,15791326,Nnamdi,566,France,Male,34,3,0.0,1,0,0,188135.69,0,0,4,GOLD,999
9217,15701364,Doherty,724,France,Male,30,10,0.0,2,1,1,54265.55,0,0,1,DIAMOND,315
4883,15771750,Sawtell,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,0,4,PLATINUM,517
2150,15648794,Giordano,836,Spain,Male,57,4,101247.06,1,1,0,37141.62,1,1,4,GOLD,611
7508,15642001,Lorenzen,576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1,1,4,SILVER,802
7069,15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,1,5,DIAMOND,241
480,15797736,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82,0,0,2,GOLD,420
8603,15684348,Zhdanova,656,France,Male,63,8,0.0,2,0,1,57014.43,0,0,5,DIAMOND,742
7679,15690169,Meng,645,France,Male,31,7,161171.7,2,1,0,12599.94,1,1,3,SILVER,532
568,15689614,Teng,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0,0,1,PLATINUM,938
4419,15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,0,3,DIAMOND,725
4703,15661007,Thompson,660,France,Male,33,0,72783.42,1,0,0,181051.99,0,0,1,PLATINUM,553
4542,15815131,Howells,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,0,4,DIAMOND,801
6402,15579040,Hs?,556,France,Female,46,10,0.0,2,0,0,109184.24,0,0,3,PLATINUM,950
845,15806983,Moss,640,France,Male,44,3,137148.68,1,1,0,92381.01,0,0,1,PLATINUM,351
7570,15642448,Onyemauchechukwu,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0,0,1,PLATINUM,590
6810,15688868,Birdsall,684,France,Female,26,5,87098.91,1,0,0,106095.82,0,0,5,PLATINUM,894
676,15754605,Jarvis,563,France,Female,39,5,0.0,2,1,1,17603.81,0,0,1,SILVER,336
7637,15673238,McCarthy,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1,1,1,DIAMOND,872
9632,15566139,Ts'ui,526,France,Female,37,5,53573.18,1,1,0,62830.97,0,0,4,GOLD,870
1823,15779390,Theus,850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0,0,5,GOLD,956
9158,15778915,Harris,737,France,Female,32,7,128551.36,2,0,1,189402.71,0,0,2,GOLD,314
7998,15601719,Fiorentino,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0,0,4,DIAMOND,865
7303,15708236,Wright,491,France,Female,72,6,91285.22,1,1,1,7032.95,0,0,3,GOLD,277
7861,15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,0,0,2,SILVER,846
2814,15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1,1,2,PLATINUM,747
9139,15771668,Henderson,578,France,Male,59,10,185966.64,1,0,0,9445.42,1,1,2,GOLD,422
2413,15670914,Robe,754,France,Male,38,2,0.0,2,1,0,180698.32,0,0,3,GOLD,357
6771,15815295,John,662,France,Female,38,2,96479.81,1,1,0,120259.41,0,0,2,GOLD,859
3988,15726484,Pollard,633,France,Male,37,7,141546.35,1,1,1,124830.11,0,0,3,GOLD,530
9729,15764916,Rowley,616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1,1,1,GOLD,564
3503,15660505,Romani,735,Germany,Male,46,2,106344.95,1,1,0,114371.33,1,1,4,DIAMOND,287
4209,15628558,Pan,447,France,Female,44,5,89188.83,1,1,1,75408.24,0,0,1,PLATINUM,909
7572,15768342,Bolton,718,France,Male,52,8,79475.3,3,1,1,32421.32,1,1,3,SILVER,930
3814,15665402,Panicucci,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0,0,5,GOLD,416
4085,15750458,Hawkins,693,France,Female,39,4,0.0,2,0,1,142331.39,0,0,1,PLATINUM,550
208,15679531,Collins,618,France,Male,34,5,134954.53,1,1,1,151954.39,0,0,2,SILVER,512
4819,15588587,Stetson,752,France,Female,36,1,86837.95,1,1,1,105280.55,0,0,5,SILVER,615
1566,15649523,Kennedy,581,France,Male,38,1,0.0,2,1,0,46176.22,0,0,2,PLATINUM,950
3477,15806956,Iqbal,746,Spain,Male,30,1,112666.67,1,0,0,11710.4,1,1,1,DIAMOND,585
9676,15638621,Simmons,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,0,0,3,GOLD,351
3534,15808557,Mancini,695,France,Female,42,5,0.0,1,0,1,72172.13,1,1,5,PLATINUM,583
4107,15741092,Ingram,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0,0,4,SILVER,761
8057,15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1,1,2,GOLD,910
21,15577657,McDonald,732,France,Male,41,8,0.0,2,1,1,170886.17,0,0,3,PLATINUM,568
3449,15610903,Chukwueloka,560,Spain,Female,31,5,125341.69,1,1,0,79547.39,0,0,4,PLATINUM,797
8839,15731148,Isayeva,558,France,Male,33,0,108477.49,1,1,1,109096.71,1,1,2,SILVER,729
9238,15655175,Wallace,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1,1,5,PLATINUM,303
8523,15619892,Page,644,Spain,Male,18,8,0.0,2,1,0,59172.42,0,0,4,DIAMOND,975
795,15776807,Brennan,654,France,Male,29,1,0.0,1,1,0,180345.44,0,0,3,SILVER,711
731,15812750,Ozioma,591,France,Male,24,6,147360.0,1,1,1,25310.82,0,0,3,SILVER,602
659,15568595,Fleming,544,France,Male,64,9,113829.45,1,1,1,124341.49,0,0,3,GOLD,562
5029,15761168,Manna,478,France,Female,38,4,171913.87,1,1,0,51820.87,1,1,5,DIAMOND,551
7755,15692291,Hs?eh,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1,1,4,SILVER,670
518,15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0,0,1,GOLD,466
9582,15709256,Glover,850,France,Female,28,9,0.0,2,1,1,164864.67,0,0,4,GOLD,891
7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1,1,DIAMOND,906
5157,15675256,Ts'ui,555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0,0,1,PLATINUM,311
5836,15602479,Fleming,609,Spain,Male,37,5,129312.79,1,1,1,26793.82,0,0,3,PLATINUM,922
8897,15724691,Gordon,712,France,Male,34,1,0.0,2,1,1,195052.12,0,0,1,PLATINUM,966
8187,15644179,Allen,606,France,Female,39,3,0.0,2,1,0,50560.45,1,1,2,GOLD,612
6618,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0,0,1,GOLD,664
6865,15797381,DeRose,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1,1,5,PLATINUM,593
7549,15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0,0,5,DIAMOND,581
6658,15780056,Reid,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,0,4,DIAMOND,400
741,15637414,Gell,618,France,Female,24,7,128736.39,1,0,1,37147.61,0,0,2,DIAMOND,517
3045,15750839,Burns,649,Spain,Male,29,2,45022.23,1,1,1,173495.77,0,0,4,PLATINUM,595
1857,15690925,McIntosh,527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1,1,3,PLATINUM,525
3002,15675949,Fleming,696,Spain,Female,43,4,0.0,2,1,1,66406.37,0,0,4,DIAMOND,678
2797,15770719,Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0,0,4,SILVER,221
7351,15713160,Lin,669,Spain,Male,25,7,157228.61,2,1,0,124382.9,0,0,1,GOLD,632
5013,15703106,K'ung,575,France,Male,40,5,0.0,2,1,1,122488.59,0,0,3,PLATINUM,251
1994,15787189,Tai,824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1,1,4,GOLD,244
2379,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0,0,3,SILVER,304
3021,15724423,Wilson,571,France,Female,38,6,107193.82,2,0,0,38962.94,0,0,4,PLATINUM,670
2009,15666916,Lira,639,France,Male,43,6,99610.92,2,1,0,187296.78,0,0,5,DIAMOND,475
6939,15698324,Azikiwe,725,France,Female,33,4,0.0,1,1,1,67879.8,0,0,3,DIAMOND,446
2444,15706587,Johnston,560,France,Male,57,0,0.0,2,0,1,116781.71,0,0,1,DIAMOND,615
1604,15593470,Tu,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0,0,5,PLATINUM,859
6812,15771222,Oguejiofor,779,France,Female,42,5,0.0,2,0,0,25951.91,0,0,1,SILVER,530
1180,15814032,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0,0,5,PLATINUM,597
5315,15788068,Lopez,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1,1,3,GOLD,471
4432,15783629,Degtyaryov,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0,0,3,PLATINUM,653
4929,15771857,Philipp,513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,0,1,DIAMOND,675
5523,15686696,Brown,817,France,Female,37,6,81070.34,2,1,0,80985.88,0,0,5,PLATINUM,518
4668,15596870,Marino,749,Germany,Male,54,3,144768.94,1,1,0,93336.3,1,1,1,SILVER,378
3645,15626233,Onyekachi,593,France,Female,32,3,0.0,2,1,1,151978.36,0,0,3,GOLD,571
1327,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0,0,2,SILVER,608
2257,15630551,Forbes,696,France,Male,33,2,163139.27,1,1,1,7035.36,0,0,1,DIAMOND,514
4013,15726814,Walton,554,Spain,Male,46,4,0.0,2,0,1,57320.92,0,0,2,GOLD,262
2196,15735246,Norman,798,Spain,Female,58,9,0.0,2,0,0,119071.56,1,1,3,DIAMOND,400
6963,15683892,Fraser,677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0,0,3,GOLD,754
828,15666633,Huang,758,Spain,Male,56,1,0.0,2,1,1,10643.38,0,0,4,PLATINUM,408
1499,15677049,O'Brien,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0,0,3,GOLD,506
3391,15618213,Nnanna,674,France,Female,32,7,85757.93,1,1,1,95481.0,0,0,2,DIAMOND,929
4352,15666163,Hayward,695,France,Male,43,1,100421.1,1,1,1,101141.28,0,0,1,GOLD,979
8544,15702601,Wyatt,680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1,1,3,DIAMOND,860
9798,15721383,Harvey,627,Spain,Male,40,10,0.0,2,1,1,194792.42,0,0,5,GOLD,545
6372,15656627,Lin,602,France,Male,34,5,0.0,2,1,1,77414.45,0,0,2,DIAMOND,743
9748,15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1,1,1,DIAMOND,613
7589,15600027,Meng,579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,0,3,SILVER,528
7246,15763579,Castro,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0,0,3,GOLD,898
412,15760431,Pino,850,France,Male,38,1,0.0,2,1,1,80006.65,0,0,2,PLATINUM,480
8087,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,0,0,4,SILVER,602
6957,15696605,Angelo,571,France,Male,49,4,180614.04,1,0,0,523.0,0,0,3,DIAMOND,651
618,15766575,Larionova,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1,1,5,GOLD,455
8320,15624343,Napolitani,650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0,0,5,PLATINUM,485
1764,15602844,Niu,717,France,Male,38,7,97459.06,1,0,0,189175.71,0,0,2,PLATINUM,676
1076,15762937,Chiganu,743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0,0,1,PLATINUM,707
299,15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0,1,GOLD,517
2988,15682268,Steere,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1,1,4,SILVER,244
6179,15746986,Howe,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0,0,1,PLATINUM,251
5905,15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1,1,5,DIAMOND,322
6934,15679961,Davidson,708,Spain,Male,46,7,68799.72,1,1,1,39704.14,0,0,5,PLATINUM,287
3792,15795151,Hartzler,705,France,Female,38,3,123894.43,1,1,0,21177.1,0,0,4,PLATINUM,319
2166,15585041,Ainsworth,511,France,Male,33,7,0.0,2,0,1,158313.87,0,0,4,PLATINUM,413
8704,15595350,Fermin,661,France,Female,31,3,136067.82,2,1,0,65567.91,0,0,3,GOLD,796
4834,15807003,Jennings,762,France,Male,32,10,191775.65,1,1,0,179657.83,0,0,2,DIAMOND,914
3229,15693264,Onyinyechukwuka,583,France,Female,29,10,0.0,2,1,1,111285.85,0,0,4,SILVER,574
1285,15742229,Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71,0,0,2,GOLD,992
5097,15758692,Kao,669,France,Female,29,7,146011.4,1,0,0,50249.16,0,0,1,DIAMOND,381
5767,15740846,Wei,556,France,Male,40,5,125909.85,1,1,1,95124.4,0,0,4,SILVER,280
1378,15808228,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0,0,4,DIAMOND,570
8423,15756321,Johnston,612,Spain,Female,52,5,144772.69,1,0,0,98302.57,1,1,4,PLATINUM,818
2798,15731327,Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,0,1,SILVER,917
6397,15602812,Holmes,684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,0,5,SILVER,387
9668,15696054,Tychonoff,596,France,Male,37,2,0.0,1,0,1,121175.86,0,0,3,DIAMOND,862
4807,15617252,Lung,697,France,Female,33,1,87347.7,1,1,0,172524.51,0,0,5,PLATINUM,942
6492,15656717,Elewechi,687,France,Female,30,6,0.0,2,0,0,179206.92,0,0,2,GOLD,511
2560,15650670,Bateson,567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0,0,1,SILVER,975
4604,15671172,Swain,623,France,Male,23,1,106012.2,2,0,1,191415.94,0,0,2,GOLD,919
9512,15652948,Yen,738,France,Male,33,4,92676.3,1,1,0,105817.63,0,0,1,GOLD,992
2898,15664150,Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,0,3,GOLD,940
6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,1,4,PLATINUM,785
4577,15770984,Fanucci,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0,0,4,PLATINUM,850
2735,15708505,Palerma,641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,0,1,GOLD,513
7730,15681007,Yen,850,France,Female,35,2,128548.49,4,1,0,75478.95,1,1,3,PLATINUM,507
6600,15739578,Chiazagomekpere,850,France,Male,49,6,128663.9,1,1,0,65769.3,1,1,4,PLATINUM,974
4376,15616555,Fu,850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0,0,4,SILVER,448
6673,15660403,Fleming,827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,0,3,DIAMOND,520
3073,15644296,Scott,740,France,Female,30,8,105209.54,1,1,0,1852.58,0,0,4,SILVER,814
1744,15726088,Vinogradova,476,France,Male,40,6,0.0,1,1,1,22735.45,0,0,4,PLATINUM,507
6875,15793883,Lo Duca,798,France,Male,28,3,0.0,2,1,0,2305.27,0,0,2,GOLD,632
7004,15715750,Okeke,646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1,1,3,SILVER,661
1819,15800517,Huang,633,Spain,Male,32,5,163340.12,2,1,1,74415.2,0,0,2,PLATINUM,527
9435,15733229,Rodriguez,638,Spain,Female,34,7,0.0,2,0,0,3946.29,0,0,2,PLATINUM,504
4359,15759751,Tsui,483,France,Male,48,1,0.0,2,1,1,110059.38,0,0,3,DIAMOND,471
2304,15635078,Chiemela,714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,0,2,PLATINUM,952
6813,15605059,Mackie,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1,1,2,DIAMOND,930
750,15698839,Okwudilichukwu,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0,0,5,SILVER,287
6811,15642996,Tsai,546,Germany,Female,42,9,86351.85,2,1,0,57380.13,0,0,2,GOLD,544
5425,15566253,Manning,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1,1,4,GOLD,567
1585,15631460,Swift,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0,0,2,DIAMOND,931
3951,15602841,Lockett,794,Spain,Female,28,5,0.0,2,0,1,86699.98,0,0,3,DIAMOND,734
5881,15718231,Gregory,537,France,Male,28,0,88963.31,2,1,1,189839.93,0,0,5,SILVER,561
4727,15721740,Pai,633,Germany,Male,50,7,88302.65,1,1,1,195937.16,0,0,4,DIAMOND,382
4191,15659568,Atkinson,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0,0,3,PLATINUM,610
1136,15656121,Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,177994.81,0,0,5,SILVER,845
4313,15720687,Chidubem,576,France,Female,41,4,112609.91,1,0,0,191035.18,1,1,4,SILVER,660
7389,15808023,Remington,836,France,Female,29,9,133681.78,1,1,1,153747.73,0,0,1,PLATINUM,954
4695,15588186,Polyakov,520,Spain,Male,45,7,107023.03,1,1,0,32903.93,0,0,3,GOLD,469
4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0,0,3,DIAMOND,520
1348,15668445,Mai,521,France,Male,37,2,0.0,2,1,1,86372.24,0,0,5,SILVER,942
4171,15605665,Nwora,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,0,1,SILVER,795
1625,15681758,Baddeley,525,Spain,Female,25,10,0.0,2,1,0,69361.95,0,0,5,GOLD,428
9680,15605067,Nwachinemelu,472,France,Male,19,9,0.0,2,1,0,3453.4,0,0,5,PLATINUM,745
736,15784209,Tang,497,France,Male,47,6,0.0,1,1,1,90055.08,0,0,5,SILVER,592
3068,15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0,0,3,GOLD,662
7149,15598802,Martin,770,Spain,Male,30,8,0.0,2,0,1,50839.85,0,0,3,GOLD,597
91,15757535,Heap,647,Spain,Female,44,5,0.0,3,1,1,174205.22,1,1,3,DIAMOND,752
605,15609286,Chadwick,702,France,Male,37,10,150525.8,1,1,1,94728.49,0,0,4,DIAMOND,541
4788,15752885,Nnonso,529,France,Male,42,1,157498.9,1,1,1,82276.62,0,0,5,SILVER,639
7807,15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0,0,2,GOLD,546
8240,15753955,Lori,639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0,0,2,GOLD,938
4475,15719827,O'Donnell,767,France,Male,36,3,0.0,1,0,0,65147.27,0,0,2,DIAMOND,470
7780,15699225,Pirozzi,757,France,Male,46,0,0.0,2,1,0,37460.05,0,0,5,DIAMOND,748
2886,15716024,Dennis,660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,0,5,SILVER,491
2768,15747265,Huang,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,0,5,GOLD,508
2517,15798666,Hughes,814,France,Female,36,6,0.0,2,1,1,98657.01,0,0,5,SILVER,780
9560,15761706,Y?an,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,0,2,GOLD,219
2240,15648577,Pickering,493,France,Female,31,3,0.0,1,1,1,176570.28,1,1,4,SILVER,808
5449,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1,1,1,DIAMOND,818
5202,15625675,Clements,569,France,Male,36,1,67087.69,1,1,0,154775.7,0,0,5,PLATINUM,308
4879,15579433,Pugh,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0,0,4,DIAMOND,558
8720,15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,197572.41,0,0,4,PLATINUM,335
1664,15663441,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1,1,2,SILVER,266
6229,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0,0,5,DIAMOND,995
2912,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0,1,SILVER,673
6800,15692575,Kerr,760,France,Male,38,6,162888.73,1,1,0,91098.76,1,1,2,GOLD,528
8211,15768476,Chukwubuikem,703,Spain,Male,31,6,0.0,2,1,1,67667.19,0,0,3,PLATINUM,975
1685,15572093,Han,613,France,Female,24,7,140453.91,1,1,0,129001.3,0,0,2,DIAMOND,245
4747,15649129,Sal,757,France,Male,32,9,0.0,2,1,0,115950.96,0,0,5,DIAMOND,335
4040,15580134,Crawford,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0,0,3,DIAMOND,704
8060,15717643,Band,728,France,Female,34,6,90425.15,2,1,1,11597.69,0,0,1,SILVER,439
7028,15748552,Sal,464,Germany,Male,37,4,155994.15,1,0,0,143665.44,0,0,4,PLATINUM,772
1121,15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,193132.98,0,0,2,PLATINUM,795
3061,15599533,Tsao,569,France,Female,43,7,0.0,2,1,1,77703.19,0,0,2,SILVER,271
9092,15630195,Johnstone,745,France,Female,40,6,131184.67,1,1,1,49815.62,0,0,1,DIAMOND,966
5593,15670343,Li,576,Spain,Male,19,6,0.0,2,0,0,72306.07,0,0,2,GOLD,600
5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0,0,3,PLATINUM,644
7676,15618258,Chizuoke,640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,0,1,GOLD,749
308,15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,0,4,SILVER,837
3069,15587013,Tien,653,France,Female,31,7,102575.04,1,1,1,11043.54,0,0,5,GOLD,283
4474,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,0,1,PLATINUM,345
2770,15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,1,5,PLATINUM,951
1946,15607347,Olisaemeka,734,France,Male,22,5,130056.23,1,0,0,121894.31,1,1,4,SILVER,830
9703,15687828,Gorshkov,644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0,0,2,SILVER,274
4358,15809901,Johnstone,755,France,Male,36,8,0.0,2,1,0,176809.87,0,0,2,GOLD,549
1164,15600997,Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0,0,4,PLATINUM,885
1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0,0,3,DIAMOND,320
264,15673693,Reppert,682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0,2,PLATINUM,899
7838,15678497,Lederer,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1,1,1,GOLD,761
3272,15708791,Abazu,584,Spain,Male,32,9,85534.83,1,0,0,169137.24,0,0,5,PLATINUM,226
5513,15653784,Solomina,627,France,Male,37,2,125190.86,1,0,1,84584.69,0,0,2,DIAMOND,582
8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1,1,2,PLATINUM,923
7074,15585855,Gould,679,France,Male,40,1,0.0,1,1,1,16897.19,0,0,5,PLATINUM,713
9144,15793197,Bailey,676,France,Female,34,8,100359.54,1,0,0,46038.28,0,0,1,GOLD,444
3542,15637169,Maclean,838,Spain,Female,67,4,103267.8,1,1,1,78310.04,0,0,5,GOLD,241
9450,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0,0,1,SILVER,925
2159,15685706,Bird,731,France,Female,40,7,118991.79,1,1,1,156048.64,0,0,2,PLATINUM,253
7892,15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0,0,1,PLATINUM,788
9724,15612832,Jamieson,526,France,Male,32,7,125540.05,1,0,0,86786.41,0,0,3,PLATINUM,672
9470,15674573,Gearhart,713,France,Female,25,4,121172.97,1,1,1,56268.98,0,0,3,GOLD,993
3679,15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0,0,4,GOLD,856
9369,15670492,Gordon,737,France,Male,28,8,0.0,2,1,0,106390.01,0,0,2,SILVER,934
2646,15765322,Connely,755,France,Male,23,5,84284.48,2,1,1,62851.6,0,0,5,DIAMOND,453
